customer_id,total_spent,latest_purchased_brand,latest_brand_tier,most_purchased_brand,most_purchased_brand_tier,latest_brand_name,most_purchased_brand_name
400,4766.8345,7,mid,8,high,"Sun Bicycles",Surly
400,4766.8345,8,high,8,high,Surly,Surly
400,4766.8345,7,mid,8,high,"Sun Bicycles",Surly
288,4765.4287,8,high,8,high,Surly,Surly
288,4765.4287,1,mid,8,high,Electra,Surly
288,4765.4287,1,mid,8,high,Electra,Surly
288,4765.4287,8,high,8,high,Surly,Surly
288,4765.4287,5,mid,8,high,Ritchey,Surly
1242,4762.4631,9,high,9,high,Trek,Trek
1242,4762.4631,9,high,9,high,Trek,Trek
1242,4762.4631,2,mid,9,high,Haro,Trek
906,4749.9810,9,high,9,high,Trek,Trek
739,4746.6324,9,high,9,high,Trek,Trek
739,4746.6324,8,high,9,high,Surly,Trek
765,4737.2644,7,mid,9,high,"Sun Bicycles",Trek
765,4737.2644,9,high,9,high,Trek,Trek
765,4737.2644,9,high,9,high,Trek,Trek
478,4700.0627,9,high,9,high,Trek,Trek
478,4700.0627,1,mid,9,high,Electra,Trek
478,4700.0627,9,high,9,high,Trek,Trek
396,4699.9557,9,high,1,mid,Trek,Electra
396,4699.9557,1,mid,1,mid,Electra,Electra
396,4699.9557,1,mid,1,mid,Electra,Electra
1301,4692.8641,1,mid,1,mid,Electra,Electra
1301,4692.8641,4,low,1,mid,"Pure Cycles",Electra
1301,4692.8641,1,mid,1,mid,Electra,Electra
1301,4692.8641,8,high,1,mid,Surly,Electra
929,4689.4559,1,mid,1,mid,Electra,Electra
929,4689.4559,9,high,1,mid,Trek,Electra
929,4689.4559,8,high,1,mid,Surly,Electra
929,4689.4559,1,mid,1,mid,Electra,Electra
443,4685.0969,9,high,1,mid,Trek,Electra
443,4685.0969,7,mid,1,mid,"Sun Bicycles",Electra
443,4685.0969,9,high,1,mid,Trek,Electra
443,4685.0969,1,mid,1,mid,Electra,Electra
443,4685.0969,1,mid,1,mid,Electra,Electra
1169,4665.5492,1,mid,1,mid,Electra,Electra
1169,4665.5492,1,mid,1,mid,Electra,Electra
1169,4665.5492,8,high,1,mid,Surly,Electra
1169,4665.5492,1,mid,1,mid,Electra,Electra
197,4655.0404,5,mid,8,high,Ritchey,Surly
197,4655.0404,1,mid,8,high,Electra,Surly
197,4655.0404,8,high,8,high,Surly,Surly
197,4655.0404,1,mid,8,high,Electra,Surly
197,4655.0404,8,high,8,high,Surly,Surly
555,4654.9530,4,low,8,high,"Pure Cycles",Surly
555,4654.9530,8,high,8,high,Surly,Surly
555,4654.9530,1,mid,8,high,Electra,Surly
555,4654.9530,4,low,8,high,"Pure Cycles",Surly
555,4654.9530,8,high,8,high,Surly,Surly
952,4644.9130,3,high,3,high,Heller,Heller
952,4644.9130,1,mid,3,high,Electra,Heller
952,4644.9130,9,high,3,high,Trek,Heller
1425,4639.9840,9,high,9,high,Trek,Trek
1328,4633.8544,1,mid,1,mid,Electra,Electra
1328,4633.8544,4,low,1,mid,"Pure Cycles",Electra
1328,4633.8544,1,mid,1,mid,Electra,Electra
1328,4633.8544,5,mid,1,mid,Ritchey,Electra
1328,4633.8544,8,high,1,mid,Surly,Electra
885,4624.9377,1,mid,1,mid,Electra,Electra
885,4624.9377,8,high,1,mid,Surly,Electra
885,4624.9377,1,mid,1,mid,Electra,Electra
885,4624.9377,9,high,1,mid,Trek,Electra
885,4624.9377,1,mid,1,mid,Electra,Electra
742,4617.7580,1,mid,3,high,Electra,Heller
742,4617.7580,3,high,3,high,Heller,Heller
742,4617.7580,9,high,3,high,Trek,Heller
280,4616.0145,1,mid,1,mid,Electra,Electra
280,4616.0145,9,high,1,mid,Trek,Electra
280,4616.0145,1,mid,1,mid,Electra,Electra
280,4616.0145,4,low,1,mid,"Pure Cycles",Electra
199,4571.0727,9,high,9,high,Trek,Trek
199,4571.0727,9,high,9,high,Trek,Trek
199,4571.0727,1,mid,9,high,Electra,Trek
223,4563.0910,8,high,9,high,Surly,Trek
223,4563.0910,9,high,9,high,Trek,Trek
986,4544.8471,9,high,3,high,Trek,Heller
986,4544.8471,3,high,3,high,Heller,Heller
986,4544.8471,1,mid,3,high,Electra,Heller
986,4544.8471,8,high,3,high,Surly,Heller
1164,4539.9740,1,mid,9,high,Electra,Trek
1164,4539.9740,9,high,9,high,Trek,Trek
156,4534.3830,9,high,9,high,Trek,Trek
156,4534.3830,4,low,9,high,"Pure Cycles",Trek
156,4534.3830,1,mid,9,high,Electra,Trek
839,4521.8839,8,high,4,low,Surly,"Pure Cycles"
839,4521.8839,4,low,4,low,"Pure Cycles","Pure Cycles"
839,4521.8839,6,low,4,low,Strider,"Pure Cycles"
839,4521.8839,1,mid,4,low,Electra,"Pure Cycles"
736,4507.6134,1,mid,1,mid,Electra,Electra
736,4507.6134,1,mid,1,mid,Electra,Electra
736,4507.6134,8,high,1,mid,Surly,Electra
1056,4503.7459,1,mid,1,mid,Electra,Electra
1056,4503.7459,1,mid,1,mid,Electra,Electra
1056,4503.7459,3,high,1,mid,Heller,Electra
1056,4503.7459,1,mid,1,mid,Electra,Electra
970,4499.9910,9,high,9,high,Trek,Trek
1196,4499.9910,9,high,9,high,Trek,Trek
1202,4497.5817,9,high,9,high,Trek,Trek
1202,4497.5817,1,mid,9,high,Electra,Trek
1202,4497.5817,4,low,9,high,"Pure Cycles",Trek
1129,4497.0048,9,high,1,mid,Trek,Electra
1129,4497.0048,1,mid,1,mid,Electra,Electra
1129,4497.0048,7,mid,1,mid,"Sun Bicycles",Electra
1129,4497.0048,1,mid,1,mid,Electra,Electra
894,4495.2725,4,low,4,low,"Pure Cycles","Pure Cycles"
894,4495.2725,1,mid,4,low,Electra,"Pure Cycles"
894,4495.2725,9,high,4,low,Trek,"Pure Cycles"
894,4495.2725,4,low,4,low,"Pure Cycles","Pure Cycles"
1062,4477.1740,8,high,8,high,Surly,Surly
1062,4477.1740,8,high,8,high,Surly,Surly
1062,4477.1740,1,mid,8,high,Electra,Surly
1062,4477.1740,9,high,8,high,Trek,Surly
1354,4475.4635,3,high,5,mid,Heller,Ritchey
1354,4475.4635,4,low,5,mid,"Pure Cycles",Ritchey
1354,4475.4635,1,mid,5,mid,Electra,Ritchey
1354,4475.4635,5,mid,5,mid,Ritchey,Ritchey
1153,4466.6452,1,mid,8,high,Electra,Surly
1153,4466.6452,9,high,8,high,Trek,Surly
1153,4466.6452,8,high,8,high,Surly,Surly
1153,4466.6452,7,mid,8,high,"Sun Bicycles",Surly
344,4464.6642,2,mid,2,mid,Haro,Haro
344,4464.6642,4,low,2,mid,"Pure Cycles",Haro
344,4464.6642,2,mid,2,mid,Haro,Haro
344,4464.6642,7,mid,2,mid,"Sun Bicycles",Haro
344,4464.6642,7,mid,2,mid,"Sun Bicycles",Haro
554,4459.2184,1,mid,1,mid,Electra,Electra
554,4459.2184,8,high,1,mid,Surly,Electra
554,4459.2184,7,mid,1,mid,"Sun Bicycles",Electra
554,4459.2184,7,mid,1,mid,"Sun Bicycles",Electra
554,4459.2184,1,mid,1,mid,Electra,Electra
566,4458.9550,9,high,2,mid,Trek,Haro
566,4458.9550,1,mid,2,mid,Electra,Haro
566,4458.9550,2,mid,2,mid,Haro,Haro
995,4447.7240,3,high,3,high,Heller,Heller
995,4447.7240,8,high,3,high,Surly,Heller
995,4447.7240,1,mid,3,high,Electra,Heller
995,4447.7240,4,low,3,high,"Pure Cycles",Heller
1091,4445.0609,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1091,4445.0609,2,mid,7,mid,Haro,"Sun Bicycles"
1091,4445.0609,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1091,4445.0609,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1091,4445.0609,2,mid,7,mid,Haro,"Sun Bicycles"
711,4436.6034,1,mid,1,mid,Electra,Electra
711,4436.6034,1,mid,1,mid,Electra,Electra
711,4436.6034,4,low,1,mid,"Pure Cycles",Electra
711,4436.6034,8,high,1,mid,Surly,Electra
711,4436.6034,9,high,1,mid,Trek,Electra
526,4422.9400,1,mid,1,mid,Electra,Electra
526,4422.9400,1,mid,1,mid,Electra,Electra
526,4422.9400,1,mid,1,mid,Electra,Electra
526,4422.9400,3,high,1,mid,Heller,Electra
526,4422.9400,4,low,1,mid,"Pure Cycles",Electra
1419,4399.9920,9,high,9,high,Trek,Trek
215,4397.9639,1,mid,9,high,Electra,Trek
215,4397.9639,9,high,9,high,Trek,Trek
215,4397.9639,9,high,9,high,Trek,Trek
215,4397.9639,5,mid,9,high,Ritchey,Trek
606,4387.9660,1,mid,9,high,Electra,Trek
606,4387.9660,9,high,9,high,Trek,Trek
887,4369.3445,7,mid,9,high,"Sun Bicycles",Trek
887,4369.3445,7,mid,9,high,"Sun Bicycles",Trek
887,4369.3445,9,high,9,high,Trek,Trek
887,4369.3445,9,high,9,high,Trek,Trek
910,4334.0585,9,high,9,high,Trek,Trek
910,4334.0585,9,high,9,high,Trek,Trek
910,4334.0585,7,mid,9,high,"Sun Bicycles",Trek
910,4334.0585,9,high,9,high,Trek,Trek
730,4327.0254,1,mid,7,mid,Electra,"Sun Bicycles"
730,4327.0254,8,high,7,mid,Surly,"Sun Bicycles"
730,4327.0254,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
730,4327.0254,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
730,4327.0254,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
756,4318.4515,8,high,8,high,Surly,Surly
756,4318.4515,1,mid,8,high,Electra,Surly
756,4318.4515,8,high,8,high,Surly,Surly
756,4318.4515,4,low,8,high,"Pure Cycles",Surly
537,4318.0054,1,mid,7,mid,Electra,"Sun Bicycles"
537,4318.0054,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
537,4318.0054,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
537,4318.0054,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
537,4318.0054,1,mid,7,mid,Electra,"Sun Bicycles"
931,4305.9576,7,mid,1,mid,"Sun Bicycles",Electra
931,4305.9576,2,mid,1,mid,Haro,Electra
931,4305.9576,1,mid,1,mid,Electra,Electra
931,4305.9576,1,mid,1,mid,Electra,Electra
931,4305.9576,1,mid,1,mid,Electra,Electra
1362,4299.9570,9,high,8,high,Trek,Surly
1362,4299.9570,8,high,8,high,Surly,Surly
1362,4299.9570,1,mid,8,high,Electra,Surly
900,4298.4537,9,high,9,high,Trek,Trek
900,4298.4537,1,mid,9,high,Electra,Trek
900,4298.4537,7,mid,9,high,"Sun Bicycles",Trek
161,4296.1815,8,high,8,high,Surly,Surly
161,4296.1815,8,high,8,high,Surly,Surly
161,4296.1815,7,mid,8,high,"Sun Bicycles",Surly
527,4279.5725,1,mid,1,mid,Electra,Electra
527,4279.5725,1,mid,1,mid,Electra,Electra
527,4279.5725,8,high,1,mid,Surly,Electra
955,4274.9810,9,high,9,high,Trek,Trek
624,4271.1134,1,mid,9,high,Electra,Trek
624,4271.1134,9,high,9,high,Trek,Trek
624,4271.1134,4,low,9,high,"Pure Cycles",Trek
975,4269.9572,1,mid,1,mid,Electra,Electra
975,4269.9572,9,high,1,mid,Trek,Electra
975,4269.9572,1,mid,1,mid,Electra,Electra
975,4269.9572,1,mid,1,mid,Electra,Electra
113,4236.3466,1,mid,1,mid,Electra,Electra
113,4236.3466,1,mid,1,mid,Electra,Electra
113,4236.3466,9,high,1,mid,Trek,Electra
113,4236.3466,8,high,1,mid,Surly,Electra
807,4231.1220,7,mid,8,high,"Sun Bicycles",Surly
807,4231.1220,8,high,8,high,Surly,Surly
1433,4226.2305,9,high,9,high,Trek,Trek
1433,4226.2305,8,high,9,high,Surly,Trek
1433,4226.2305,1,mid,9,high,Electra,Trek
1433,4226.2305,9,high,9,high,Trek,Trek
1433,4226.2305,1,mid,9,high,Electra,Trek
155,4214.9734,9,high,1,mid,Trek,Electra
155,4214.9734,1,mid,1,mid,Electra,Electra
155,4214.9734,1,mid,1,mid,Electra,Electra
1298,4214.9468,1,mid,1,mid,Electra,Electra
1298,4214.9468,9,high,1,mid,Trek,Electra
1298,4214.9468,1,mid,1,mid,Electra,Electra
1298,4214.9468,1,mid,1,mid,Electra,Electra
781,4205.9817,9,high,9,high,Trek,Trek
781,4205.9817,2,mid,9,high,Haro,Trek
1269,4204.5258,2,mid,2,mid,Haro,Haro
1269,4204.5258,8,high,2,mid,Surly,Haro
1269,4204.5258,8,high,2,mid,Surly,Haro
1269,4204.5258,2,mid,2,mid,Haro,Haro
1269,4204.5258,2,mid,2,mid,Haro,Haro
1101,4196.9552,6,low,1,mid,Strider,Electra
1101,4196.9552,1,mid,1,mid,Electra,Electra
1101,4196.9552,1,mid,1,mid,Electra,Electra
1101,4196.9552,1,mid,1,mid,Electra,Electra
1101,4196.9552,1,mid,1,mid,Electra,Electra
612,4196.0278,1,mid,1,mid,Electra,Electra
612,4196.0278,1,mid,1,mid,Electra,Electra
612,4196.0278,8,high,1,mid,Surly,Electra
612,4196.0278,1,mid,1,mid,Electra,Electra
612,4196.0278,1,mid,1,mid,Electra,Electra
1097,4195.3079,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1097,4195.3079,8,high,7,mid,Surly,"Sun Bicycles"
1097,4195.3079,2,mid,7,mid,Haro,"Sun Bicycles"
1097,4195.3079,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1163,4186.5267,4,low,1,mid,"Pure Cycles",Electra
1163,4186.5267,8,high,1,mid,Surly,Electra
1163,4186.5267,1,mid,1,mid,Electra,Electra
1163,4186.5267,1,mid,1,mid,Electra,Electra
55,4183.6207,7,mid,1,mid,"Sun Bicycles",Electra
55,4183.6207,2,mid,1,mid,Haro,Electra
55,4183.6207,9,high,1,mid,Trek,Electra
55,4183.6207,1,mid,1,mid,Electra,Electra
1113,4171.9479,1,mid,1,mid,Electra,Electra
1113,4171.9479,2,mid,1,mid,Haro,Electra
1113,4171.9479,8,high,1,mid,Surly,Electra
1113,4171.9479,4,low,1,mid,"Pure Cycles",Electra
1113,4171.9479,1,mid,1,mid,Electra,Electra
831,4169.9817,1,mid,9,high,Electra,Trek
831,4169.9817,9,high,9,high,Trek,Trek
861,4169.9815,9,high,9,high,Trek,Trek
861,4169.9815,1,mid,9,high,Electra,Trek
1096,4169.3542,8,high,1,mid,Surly,Electra
1096,4169.3542,9,high,1,mid,Trek,Electra
1096,4169.3542,1,mid,1,mid,Electra,Electra
1096,4169.3542,1,mid,1,mid,Electra,Electra
1246,4167.8460,3,high,3,high,Heller,Heller
1246,4167.8460,1,mid,3,high,Electra,Heller
1246,4167.8460,7,mid,3,high,"Sun Bicycles",Heller
1418,4162.8555,1,mid,9,high,Electra,Trek
1418,4162.8555,9,high,9,high,Trek,Trek
1418,4162.8555,9,high,9,high,Trek,Trek
1418,4162.8555,7,mid,9,high,"Sun Bicycles",Trek
236,4157.9724,1,mid,9,high,Electra,Trek
236,4157.9724,9,high,9,high,Trek,Trek
301,4156.6929,2,mid,9,high,Haro,Trek
301,4156.6929,7,mid,9,high,"Sun Bicycles",Trek
301,4156.6929,9,high,9,high,Trek,Trek
335,4147.6620,1,mid,1,mid,Electra,Electra
335,4147.6620,8,high,1,mid,Surly,Electra
1141,4135.9565,1,mid,1,mid,Electra,Electra
1141,4135.9565,1,mid,1,mid,Electra,Electra
1141,4135.9565,9,high,1,mid,Trek,Electra
338,4132.9920,8,high,8,high,Surly,Surly
338,4132.9920,8,high,8,high,Surly,Surly
1067,4130.3445,9,high,7,mid,Trek,"Sun Bicycles"
1067,4130.3445,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1067,4130.3445,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1067,4130.3445,2,mid,7,mid,Haro,"Sun Bicycles"
178,4125.5565,8,high,8,high,Surly,Surly
178,4125.5565,1,mid,8,high,Electra,Surly
178,4125.5565,8,high,8,high,Surly,Surly
62,4122.1454,8,high,1,mid,Surly,Electra
62,4122.1454,9,high,1,mid,Trek,Electra
1133,4115.9724,1,mid,9,high,Electra,Trek
1133,4115.9724,9,high,9,high,Trek,Trek
1376,4109.0650,1,mid,1,mid,Electra,Electra
1376,4109.0650,1,mid,1,mid,Electra,Electra
1376,4109.0650,4,low,1,mid,"Pure Cycles",Electra
1376,4109.0650,9,high,1,mid,Trek,Electra
760,4105.1130,1,mid,9,high,Electra,Trek
760,4105.1130,4,low,9,high,"Pure Cycles",Trek
760,4105.1130,9,high,9,high,Trek,Trek
619,4100.4359,1,mid,9,high,Electra,Trek
619,4100.4359,9,high,9,high,Trek,Trek
619,4100.4359,9,high,9,high,Trek,Trek
619,4100.4359,9,high,9,high,Trek,Trek
619,4100.4359,1,mid,9,high,Electra,Trek
202,4095.0138,5,mid,5,mid,Ritchey,Ritchey
202,4095.0138,3,high,5,mid,Heller,Ritchey
202,4095.0138,1,mid,5,mid,Electra,Ritchey
162,4094.8481,2,mid,3,high,Haro,Heller
162,4094.8481,3,high,3,high,Heller,Heller
162,4094.8481,1,mid,3,high,Electra,Heller
162,4094.8481,7,mid,3,high,"Sun Bicycles",Heller
1175,4092.8567,9,high,1,mid,Trek,Electra
1175,4092.8567,1,mid,1,mid,Electra,Electra
1175,4092.8567,3,high,1,mid,Heller,Electra
1175,4092.8567,1,mid,1,mid,Electra,Electra
691,4067.6640,4,low,4,low,"Pure Cycles","Pure Cycles"
691,4067.6640,4,low,4,low,"Pure Cycles","Pure Cycles"
691,4067.6640,9,high,4,low,Trek,"Pure Cycles"
691,4067.6640,1,mid,4,low,Electra,"Pure Cycles"
1072,4064.8377,1,mid,1,mid,Electra,Electra
1072,4064.8377,9,high,1,mid,Trek,Electra
1072,4064.8377,2,mid,1,mid,Haro,Electra
1072,4064.8377,7,mid,1,mid,"Sun Bicycles",Electra
946,4062.3334,9,high,8,high,Trek,Surly
946,4062.3334,8,high,8,high,Surly,Surly
946,4062.3334,8,high,8,high,Surly,Surly
801,4044.8487,3,high,1,mid,Heller,Electra
801,4044.8487,1,mid,1,mid,Electra,Electra
801,4044.8487,5,mid,1,mid,Ritchey,Electra
801,4044.8487,1,mid,1,mid,Electra,Electra
1263,4044.7830,8,high,9,high,Surly,Trek
1263,4044.7830,9,high,9,high,Trek,Trek
395,4041.1537,1,mid,7,mid,Electra,"Sun Bicycles"
395,4041.1537,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
395,4041.1537,8,high,7,mid,Surly,"Sun Bicycles"
395,4041.1537,2,mid,7,mid,Haro,"Sun Bicycles"
600,4038.5027,9,high,1,mid,Trek,Electra
600,4038.5027,4,low,1,mid,"Pure Cycles",Electra
600,4038.5027,1,mid,1,mid,Electra,Electra
600,4038.5027,1,mid,1,mid,Electra,Electra
806,4037.9647,1,mid,1,mid,Electra,Electra
806,4037.9647,9,high,1,mid,Trek,Electra
806,4037.9647,1,mid,1,mid,Electra,Electra
74,4036.9720,9,high,9,high,Trek,Trek
1066,4030.9570,1,mid,1,mid,Electra,Electra
1066,4030.9570,2,mid,1,mid,Haro,Electra
1066,4030.9570,1,mid,1,mid,Electra,Electra
450,4030.0561,1,mid,1,mid,Electra,Electra
450,4030.0561,9,high,1,mid,Trek,Electra
450,4030.0561,4,low,1,mid,"Pure Cycles",Electra
450,4030.0561,1,mid,1,mid,Electra,Electra
597,4017.4401,2,mid,2,mid,Haro,Haro
597,4017.4401,1,mid,2,mid,Electra,Haro
597,4017.4401,9,high,2,mid,Trek,Haro
597,4017.4401,2,mid,2,mid,Haro,Haro
386,4012.6457,3,high,1,mid,Heller,Electra
386,4012.6457,1,mid,1,mid,Electra,Electra
386,4012.6457,1,mid,1,mid,Electra,Electra
386,4012.6457,7,mid,1,mid,"Sun Bicycles",Electra
644,4001.9184,2,mid,1,mid,Haro,Electra
644,4001.9184,1,mid,1,mid,Electra,Electra
644,4001.9184,1,mid,1,mid,Electra,Electra
644,4001.9184,7,mid,1,mid,"Sun Bicycles",Electra
644,4001.9184,8,high,1,mid,Surly,Electra
521,3998.3620,8,high,1,mid,Surly,Electra
521,3998.3620,1,mid,1,mid,Electra,Electra
521,3998.3620,1,mid,1,mid,Electra,Electra
362,3997.9747,9,high,1,mid,Trek,Electra
362,3997.9747,1,mid,1,mid,Electra,Electra
362,3997.9747,1,mid,1,mid,Electra,Electra
865,3995.6247,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
865,3995.6247,8,high,7,mid,Surly,"Sun Bicycles"
865,3995.6247,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
865,3995.6247,1,mid,7,mid,Electra,"Sun Bicycles"
1329,3994.4559,7,mid,2,mid,"Sun Bicycles",Haro
1329,3994.4559,2,mid,2,mid,Haro,Haro
1329,3994.4559,2,mid,2,mid,Haro,Haro
1311,3975.2343,1,mid,7,mid,Electra,"Sun Bicycles"
1311,3975.2343,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1311,3975.2343,1,mid,7,mid,Electra,"Sun Bicycles"
1311,3975.2343,4,low,7,mid,"Pure Cycles","Sun Bicycles"
1311,3975.2343,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
118,3974.6254,1,mid,8,high,Electra,Surly
118,3974.6254,8,high,8,high,Surly,Surly
41,3962.0287,2,mid,2,mid,Haro,Haro
662,3960.4315,1,mid,1,mid,Electra,Electra
662,3960.4315,1,mid,1,mid,Electra,Electra
662,3960.4315,1,mid,1,mid,Electra,Electra
662,3960.4315,7,mid,1,mid,"Sun Bicycles",Electra
662,3960.4315,9,high,1,mid,Trek,Electra
1178,3950.3624,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1178,3950.3624,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
614,3935.9680,9,high,9,high,Trek,Trek
614,3935.9680,7,mid,9,high,"Sun Bicycles",Trek
614,3935.9680,1,mid,9,high,Electra,Trek
143,3920.6630,8,high,8,high,Surly,Surly
143,3920.6630,7,mid,8,high,"Sun Bicycles",Surly
1001,3911.8625,1,mid,1,mid,Electra,Electra
1001,3911.8625,8,high,1,mid,Surly,Electra
1001,3911.8625,1,mid,1,mid,Electra,Electra
309,3900.6587,8,high,1,mid,Surly,Electra
309,3900.6587,1,mid,1,mid,Electra,Electra
309,3900.6587,1,mid,1,mid,Electra,Electra
1324,3900.0607,8,high,8,high,Surly,Surly
1324,3900.0607,4,low,8,high,"Pure Cycles",Surly
1324,3900.0607,1,mid,8,high,Electra,Surly
1054,3899.9657,1,mid,1,mid,Electra,Electra
1054,3899.9657,9,high,1,mid,Trek,Electra
1054,3899.9657,1,mid,1,mid,Electra,Electra
1102,3891.5125,1,mid,4,low,Electra,"Pure Cycles"
1102,3891.5125,8,high,4,low,Surly,"Pure Cycles"
1102,3891.5125,4,low,4,low,"Pure Cycles","Pure Cycles"
1102,3891.5125,4,low,4,low,"Pure Cycles","Pure Cycles"
1083,3866.0454,1,mid,1,mid,Electra,Electra
1083,3866.0454,9,high,1,mid,Trek,Electra
1083,3866.0454,1,mid,1,mid,Electra,Electra
1083,3866.0454,1,mid,1,mid,Electra,Electra
1083,3866.0454,1,mid,1,mid,Electra,Electra
937,3865.7654,1,mid,9,high,Electra,Trek
937,3865.7654,9,high,9,high,Trek,Trek
625,3860.1454,2,mid,8,high,Haro,Surly
625,3860.1454,1,mid,8,high,Electra,Surly
625,3860.1454,7,mid,8,high,"Sun Bicycles",Surly
625,3860.1454,8,high,8,high,Surly,Surly
437,3859.9280,1,mid,1,mid,Electra,Electra
437,3859.9280,8,high,1,mid,Surly,Electra
437,3859.9280,1,mid,1,mid,Electra,Electra
437,3859.9280,9,high,1,mid,Trek,Electra
437,3859.9280,1,mid,1,mid,Electra,Electra
150,3840.8820,4,low,8,high,"Pure Cycles",Surly
150,3840.8820,8,high,8,high,Surly,Surly
645,3818.2930,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
645,3818.2930,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
645,3818.2930,4,low,7,mid,"Pure Cycles","Sun Bicycles"
645,3818.2930,9,high,7,mid,Trek,"Sun Bicycles"
1203,3818.2124,1,mid,1,mid,Electra,Electra
1203,3818.2124,2,mid,1,mid,Haro,Electra
1203,3818.2124,8,high,1,mid,Surly,Electra
1203,3818.2124,1,mid,1,mid,Electra,Electra
1203,3818.2124,7,mid,1,mid,"Sun Bicycles",Electra
686,3816.4624,9,high,1,mid,Trek,Electra
686,3816.4624,1,mid,1,mid,Electra,Electra
686,3816.4624,1,mid,1,mid,Electra,Electra
133,3810.8230,3,high,5,mid,Heller,Ritchey
133,3810.8230,8,high,5,mid,Surly,Ritchey
133,3810.8230,5,mid,5,mid,Ritchey,Ritchey
133,3810.8230,1,mid,5,mid,Electra,Ritchey
234,3804.9214,2,mid,1,mid,Haro,Electra
234,3804.9214,1,mid,1,mid,Electra,Electra
234,3804.9214,1,mid,1,mid,Electra,Electra
234,3804.9214,1,mid,1,mid,Electra,Electra
234,3804.9214,9,high,1,mid,Trek,Electra
168,3801.6487,9,high,1,mid,Trek,Electra
168,3801.6487,1,mid,1,mid,Electra,Electra
168,3801.6487,1,mid,1,mid,Electra,Electra
168,3801.6487,4,low,1,mid,"Pure Cycles",Electra
168,3801.6487,1,mid,1,mid,Electra,Electra
1437,3799.9905,9,high,9,high,Trek,Trek
950,3799.1634,2,mid,2,mid,Haro,Haro
950,3799.1634,7,mid,2,mid,"Sun Bicycles",Haro
1088,3793.1580,2,mid,9,high,Haro,Trek
1088,3793.1580,7,mid,9,high,"Sun Bicycles",Trek
1088,3793.1580,9,high,9,high,Trek,Trek
1296,3768.9400,1,mid,1,mid,Electra,Electra
1296,3768.9400,1,mid,1,mid,Electra,Electra
1296,3768.9400,8,high,1,mid,Surly,Electra
1296,3768.9400,1,mid,1,mid,Electra,Electra
515,3766.6347,1,mid,8,high,Electra,Surly
515,3766.6347,8,high,8,high,Surly,Surly
515,3766.6347,9,high,8,high,Trek,Surly
1156,3763.8715,1,mid,8,high,Electra,Surly
1156,3763.8715,8,high,8,high,Surly,Surly
134,3751.8740,9,high,9,high,Trek,Trek
134,3751.8740,3,high,9,high,Heller,Trek
134,3751.8740,1,mid,9,high,Electra,Trek
890,3750.8732,9,high,1,mid,Trek,Electra
890,3750.8732,1,mid,1,mid,Electra,Electra
890,3750.8732,7,mid,1,mid,"Sun Bicycles",Electra
171,3723.8275,1,mid,7,mid,Electra,"Sun Bicycles"
171,3723.8275,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
171,3723.8275,8,high,7,mid,Surly,"Sun Bicycles"
171,3723.8275,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
171,3723.8275,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1262,3722.9830,2,mid,9,high,Haro,Trek
1262,3722.9830,9,high,9,high,Trek,Trek
1115,3720.8885,1,mid,1,mid,Electra,Electra
1115,3720.8885,8,high,1,mid,Surly,Electra
1115,3720.8885,2,mid,1,mid,Haro,Electra
1115,3720.8885,1,mid,1,mid,Electra,Electra
1115,3720.8885,7,mid,1,mid,"Sun Bicycles",Electra
673,3695.4745,1,mid,1,mid,Electra,Electra
673,3695.4745,9,high,1,mid,Trek,Electra
673,3695.4745,1,mid,1,mid,Electra,Electra
11,3690.2361,2,mid,9,high,Haro,Trek
826,3671.7054,2,mid,2,mid,Haro,Haro
826,3671.7054,2,mid,2,mid,Haro,Haro
826,3671.7054,8,high,2,mid,Surly,Haro
1188,3668.9260,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1188,3668.9260,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1188,3668.9260,1,mid,7,mid,Electra,"Sun Bicycles"
1188,3668.9260,8,high,7,mid,Surly,"Sun Bicycles"
856,3659.9825,9,high,9,high,Trek,Trek
